exon_gencodeID	chr	start	end	strand	gencodeID	gene_Symbol	logFC	t	P.Value	adj.P.Val
ENSMUSE00000639805.2	chr2	154,524,514	154,526,413	+	ENSMUSG00000038533.15	Cbfa2t2	0.632823367	3.094852045	0.00265808042120	0.030976025
ENSMUSE00001254123.1	chr11	3,490,807	3,491,090	+	ENSMUSG00000034579.17	Pla2g3	0.333044196	3.094751123	0.00265889309505	0.030981657
ENSMUSE00001294046.1	chr7	80,313,527	80,313,568	+	ENSMUSG00000038943.16	Prc1	-0.301535776	-3.094521574	0.00266074238815	0.030996871
ENSMUSE00000224774.1	chr15	58,132,193	58,132,341	-	ENSMUSG00000022360.8	Atad2	-0.332422930	-3.094533704	0.00266064464327	0.030996871
ENSMUSE00001357899.1	chr5	30,930,962	30,931,046	+	ENSMUSG00000029162.15	Khk	0.336667378	3.093967495	0.00266521110833	0.031032768
ENSMUSE00000767861.1	chrX	74,023,610	74,023,808	-	ENSMUSG00000031392.18	Irak1	0.331268510	3.092404427	0.00267785509276	0.031144865
ENSMUSE00001238651.1	chr19	45,028,379	45,028,479	-	ENSMUSG00000074818.13	Pdzd7	-0.345581468	-3.091663158	0.00268387085166	0.031196324
ENSMUSE00001321416.1	chr1	69,538,037	69,539,492	-	ENSMUSG00000025997.13	Ikzf2	-0.254556013	-3.091598891	0.00268439300453	0.031199755
ENSMUSE00000532082.6	chr7	45,163,949	45,164,144	+	ENSMUSG00000070570.5	Slc17a7	0.299562849	3.091024083	0.00268906734499	0.031230712
ENSMUSE00001286495.1	chr5	136,091,748	136,091,809	+	ENSMUSG00000004952.13	Rasa4	-0.362856574	-3.090928453	0.00268984573975	0.031232068
ENSMUSE00000266411.3	chr12	116,425,779	116,425,904	+	ENSMUSG00000042029.7	Ncapg2	-0.352284424	-3.090687431	0.00269180851161	0.031247372
ENSMUSE00001231538.1	chr5	136,111,431	136,111,860	+	ENSMUSG00000004952.13	Rasa4	-0.306233467	-3.090128834	0.00269636257998	0.031285251
ENSMUSE00000785537.1	chr5	136,111,431	136,111,855	+	ENSMUSG00000004952.13	Rasa4	-0.306233467	-3.090128834	0.00269636257998	0.031285251
ENSMUSE00000530569.3	chr7	79,114,200	79,115,099	+	ENSMUSG00000030607.7	Acan	0.460895901	3.090012513	0.00269731181134	0.031291270
ENSMUSE00000801100.1	chr2	32,777,122	32,777,449	+	ENSMUSG00000053746.8	Ptrh1	-0.315340436	-3.089977236	0.00269759974414	0.031292114
ENSMUSE00000188663.3	chr5	123,818,996	123,819,141	+	ENSMUSG00000029414.11	Kntc1	-0.360899636	-3.089746013	0.00269948774245	0.031301529
ENSMUSE00000787664.1	chr1	74,601,445	74,601,613	+	ENSMUSG00000033276.18	Stk36	-0.275778296	-3.088698449	0.00270805675378	0.031368369
ENSMUSE00000603967.3	chr2	32,583,273	32,583,782	+	ENSMUSG00000046854.16	Pip5kl1	-0.257906302	-3.088386009	0.00271061738593	0.031388264
ENSMUSE00000734912.1	chr17	45,642,912	45,642,962	-	ENSMUSG00000058626.16	Capn11	1.243973419	3.087879727	0.00271477144704	0.031415787
ENSMUSE00000773050.1	chr6	85,955,064	85,955,404	-	ENSMUSG00000030002.15	Dusp11	-0.302251099	-3.087583873	0.00271720168424	0.031431730
ENSMUSE00001270781.1	chr7	16,786,871	16,786,912	+	ENSMUSG00000001918.17	Slc1a5	-0.391981346	-3.087333191	0.00271926244276	0.031448062
ENSMUSE00001271609.1	chr14	47,412,978	47,413,040	-	ENSMUSG00000037544.14	Dlgap5	-0.298855363	-3.087265269	0.00271982105282	0.031450770
ENSMUSE00000512286.2	chr12	24,680,630	24,681,813	-	ENSMUSG00000062563.15	Cys1	0.341070898	3.086871303	0.00272306324961	0.031470741
ENSMUSE00001327444.1	chr12	24,680,630	24,681,795	-	ENSMUSG00000062563.15	Cys1	0.341070898	3.086871303	0.00272306324961	0.031470741
ENSMUSE00001374252.1	chr7	16,786,871	16,787,179	+	ENSMUSG00000001918.17	Slc1a5	-0.394239632	-3.086689489	0.00272456071853	0.031485545
ENSMUSE00000771824.1	chr7	16,786,871	16,787,168	+	ENSMUSG00000001918.17	Slc1a5	-0.394239632	-3.086689489	0.00272456071853	0.031485545
ENSMUSE00000336770.1	chr13	95,989,091	95,989,180	-	ENSMUSG00000051111.16	Sv2c	-0.288452453	-3.085976372	0.00273044155808	0.031528447
ENSMUSE00000444309.1	chr4	137,560,413	137,560,515	+	ENSMUSG00000028763.18	Hspg2	-0.296592403	-3.085649915	0.00273313766665	0.031548304
ENSMUSE00001245899.1	chr15	91,756,980	91,757,068	+	ENSMUSG00000036273.15	Lrrk2	-0.571803813	-3.085180369	0.00273701985723	0.031582818
ENSMUSE00000630946.1	chr4	137,539,971	137,540,106	+	ENSMUSG00000028763.18	Hspg2	-0.469275014	-3.085072870	0.00273790937275	0.031590844
ENSMUSE00000101664.1	chr10	75,640,775	75,640,949	-	ENSMUSG00000006342.15	Susd2	-0.566026102	-3.085041063	0.00273817261590	0.031591528
ENSMUSE00000130596.1	chr16	33,069,881	33,069,998	+	ENSMUSG00000022802.2	Lmln	0.250303354	3.084896350	0.00273937060367	0.031601435
ENSMUSE00000838760.1	chr12	71,142,050	71,142,119	+	ENSMUSG00000034601.17	2700049A03Rik	-0.250346392	-3.084746839	0.00274060881248	0.031613211
ENSMUSE00000308461.1	chr3	89,423,697	89,423,816	+	ENSMUSG00000042626.13	Shc1	-0.256633132	-3.084647676	0.00274143034707	0.031617815
ENSMUSE00000835062.1	chr4	43,496,821	43,497,213	-	ENSMUSG00000051517.14	Arhgef39	-0.252752380	-3.084139600	0.00274564317443	0.031642827
ENSMUSE00000831111.1	chr10	87,859,068	87,859,412	+	ENSMUSG00000020053.18	Igf1	0.265074086	3.083988689	0.00274689563899	0.031646815
ENSMUSE00000497609.2	chr12	116,424,622	116,424,714	+	ENSMUSG00000042029.7	Ncapg2	-0.328111729	-3.083882819	0.00274777461589	0.031651020
ENSMUSE00001395711.1	chr9	48,985,375	48,985,537	+	ENSMUSG00000032267.8	Usp28	-0.275490288	-3.083160165	0.00275378135714	0.031690004
ENSMUSE00000479060.2	chr9	48,985,385	48,985,537	+	ENSMUSG00000032267.8	Usp28	-0.275490288	-3.083160165	0.00275378135714	0.031690004
ENSMUSE00001399064.1	chr9	48,985,414	48,985,537	+	ENSMUSG00000032267.8	Usp28	-0.275490288	-3.083160165	0.00275378135714	0.031690004
ENSMUSE00001404559.1	chr9	48,985,465	48,985,537	+	ENSMUSG00000032267.8	Usp28	-0.275490288	-3.083160165	0.00275378135714	0.031690004
ENSMUSE00000200440.3	chr7	86,723,276	86,723,368	-	ENSMUSG00000001773.14	Folh1	0.460220151	3.083035275	0.00275482068648	0.031693348
ENSMUSE00000733501.1	chr17	66,378,370	66,378,444	-	ENSMUSG00000052105.17	Mtcl1	0.291988218	3.082938844	0.00275562343072	0.031697136
ENSMUSE00000750181.1	chr11	11,801,299	11,801,461	-	ENSMUSG00000035455.12	Fignl1	-0.250268820	-3.082907788	0.00275588200491	0.031698366
ENSMUSE00001447935.1	chr17	12,466,944	12,467,022	+	ENSMUSG00000117314.1	C030013G03Rik	-0.424592618	-3.082886725	0.00275605739222	0.031698366
ENSMUSE00001078997.1	chr14	31,261,046	31,261,280	-	ENSMUSG00000019027.8	Dnah1	-0.314284705	-3.082780407	0.00275694282101	0.031707296
ENSMUSE00000394076.2	chr7	14,598,275	14,598,451	-	ENSMUSG00000041596.12	Nlrp5-ps	-0.431877897	-3.082641489	0.00275810014431	0.031718097
ENSMUSE00001023465.1	chr3	114,108,281	114,108,334	+	ENSMUSG00000027966.20	Col11a1	-0.362614619	-3.082558785	0.00275878936502	0.031721586
ENSMUSE00000266618.1	chr11	5,541,877	5,542,187	-	ENSMUSG00000020482.4	Ccdc117	0.257405733	3.082552732	0.00275883981775	0.031721586
ENSMUSE00001412496.1	chr10	89,412,459	89,413,182	-	ENSMUSG00000074802.11	Gas2l3	-0.290372136	-3.082321913	0.00276076424597	0.031736184
ENSMUSE00001075066.1	chr19	59,284,099	59,284,177	+	ENSMUSG00000025094.8	Slc18a2	-0.455211159	-3.082093790	0.00276266742248	0.031745302
ENSMUSE00001274974.1	chr2	40,600,254	40,600,398	-	ENSMUSG00000049252.17	Lrp1b	-0.267632304	-3.081178783	0.00277031338279	0.031800494
ENSMUSE00000219643.1	chr9	88,367,231	88,367,380	+	ENSMUSG00000032420.8	Nt5e	0.456637054	3.079718514	0.00278255639109	0.031895912
ENSMUSE00000819085.1	chr5	114,899,742	114,900,283	+	ENSMUSG00000029561.17	Oasl2	-0.498698039	-3.079498986	0.00278440127236	0.031908255
ENSMUSE00001026918.1	chr15	76,123,959	76,124,131	-	ENSMUSG00000044361.16	BC024139	-0.259682301	-3.078975202	0.00278880767463	0.031938613
ENSMUSE00001219798.1	chr16	48,998,955	48,999,067	+	ENSMUSG00000033031.13	Cip2a	-0.275510580	-3.078840329	0.00278994335476	0.031950361
ENSMUSE00000440935.1	chr3	158,181,541	158,181,610	-	ENSMUSG00000028176.13	Lrrc7	-0.251799200	-3.078567112	0.00279224526993	0.031961245
ENSMUSE00000531420.1	chr12	76,035,530	76,035,661	+	ENSMUSG00000063450.14	Syne2	-0.311043075	-3.078575559	0.00279217407656	0.031961245
ENSMUSE00000698649.1	chr17	34,121,483	34,121,747	-	ENSMUSG00000024335.20	Brd2	0.354543193	3.077591782	0.00280047704387	0.032028109
ENSMUSE00000814915.1	chr8	36,508,325	36,508,412	+	ENSMUSG00000039620.17	Trmt9b	0.300935982	3.077420223	0.00280192732933	0.032039655
ENSMUSE00001085087.1	chr4	99,829,083	99,829,092	-	ENSMUSG00000028549.17	Itgb3bp	-0.303762596	-3.077081053	0.00280479658383	0.032057338
ENSMUSE00000209852.1	chr8	22,148,483	22,148,683	-	ENSMUSG00000031478.16	Nek3	-0.286557556	-3.077038122	0.00280515995360	0.032060231
ENSMUSE00000168450.1	chr2	119,088,799	119,088,886	+	ENSMUSG00000027326.13	Knl1	-0.315060797	-3.076886895	0.00280644030911	0.032072343
ENSMUSE00000489035.1	chr2	40,598,413	40,598,511	-	ENSMUSG00000049252.17	Lrp1b	-0.295529920	-3.076671532	0.00280826461331	0.032084365
ENSMUSE00000269713.1	chr18	37,974,618	37,974,681	-	ENSMUSG00000024451.9	Arap3	-0.278955671	-3.076648480	0.00280845994616	0.032085336
ENSMUSE00000830920.1	chr2	157,790,696	157,790,795	+	ENSMUSG00000027649.15	Ctnnbl1	0.405058930	3.076573932	0.00280909172913	0.032087512
ENSMUSE00001119888.1	chr7	79,921,049	79,922,521	+	ENSMUSG00000097699.2	5430400D12Rik	0.490791980	3.076366562	0.00281084984327	0.032100029
ENSMUSE00001301212.1	chr8	71,966,100	71,966,160	+	ENSMUSG00000052446.17	Zfp961	-0.383858678	-3.075446428	0.00281866321680	0.032158864
ENSMUSE00000845141.1	chr9	110,628,908	110,629,018	-	ENSMUSG00000056724.15	Nbeal2	-0.305003778	-3.075290564	0.00281998874058	0.032169023
ENSMUSE00001214758.1	chr18	25,344,864	25,344,962	+	ENSMUSG00000033632.16	AW554918	-0.333575386	-3.074918650	0.00282315397778	0.032189977
ENSMUSE00001207834.1	chr4	32,729,630	32,729,787	+	ENSMUSG00000058006.12	Mdn1	-0.268620497	-3.074875916	0.00282351788075	0.032191602
ENSMUSE00001464379.1	chr12	109,637,839	109,639,009	+	ENSMUSG00000097451.11	Rian	-0.312749167	-3.074645361	0.00282548195419	0.032207477
ENSMUSE00000641016.1	chr13	81,584,041	81,584,145	-	ENSMUSG00000069170.14	Adgrv1	0.398906661	3.073986091	0.00283110519993	0.032247763
ENSMUSE00000125817.1	chr15	58,126,549	58,126,714	-	ENSMUSG00000022360.8	Atad2	-0.309781582	-3.073655468	0.00283392915850	0.032266150
ENSMUSE00001464077.1	chr18	23,964,818	23,965,833	-	ENSMUSG00000024274.10	Zscan30	-0.350080516	-3.073405259	0.00283606801912	0.032281532
ENSMUSE00000393719.5	chr6	142,628,423	142,628,652	-	ENSMUSG00000030249.15	Abcc9	-0.250796591	-3.073301367	0.00283695656119	0.032289241
ENSMUSE00000515666.3	chr1	100,481,905	100,481,976	+	ENSMUSG00000067028.11	Cntnap5b	-0.330250377	-3.072962005	0.00283986076697	0.032306999
ENSMUSE00000367332.3	chr9	120,388,112	120,388,333	+	ENSMUSG00000041794.13	Myrip	0.257858835	3.073012892	0.00283942510127	0.032306999
ENSMUSE00001441323.1	chr15	81,466,795	81,466,949	+	ENSMUSG00000022400.9	Rbx1	0.330733343	3.072965458	0.00283983119897	0.032306999
ENSMUSE00001290121.1	chr14	61,643,342	61,643,455	-	ENSMUSG00000097589.9	Dleu2	-0.525192253	-3.072452495	0.00284422625392	0.032338950
ENSMUSE00001086540.1	chr10	75,517,154	75,517,170	-	ENSMUSG00000033416.15	Gucd1	0.284164234	3.072424290	0.00284446810095	0.032340436
ENSMUSE00001382349.1	chr10	82,383,763	82,383,844	+	ENSMUSG00000073427.4	Gm4924	-0.542912711	-3.071982634	0.00284825756001	0.032367069
ENSMUSE00000131403.1	chr16	78,546,506	78,546,568	-	ENSMUSG00000022864.14	D16Ertd472e	0.264605810	3.071955221	0.00284849292232	0.032367214
ENSMUSE00000099641.3	chr10	24,596,347	24,596,598	+	ENSMUSG00000019997.11	Ccn2	0.258693750	3.071868575	0.00284923695572	0.032371874
ENSMUSE00000587020.1	chr3	122,804,550	122,804,609	+	ENSMUSG00000053965.10	Pde5a	-0.297095620	-3.071839285	0.00284948851819	0.032372202
ENSMUSE00000209916.6	chr8	3,457,105	3,459,434	-	ENSMUSG00000069633.12	Pex11g	-0.272518506	-3.070936689	0.00285725059638	0.032429978
ENSMUSE00001323139.1	chr9	124,300,720	124,301,723	-	ENSMUSG00000074829.10	2010315B03Rik	0.457910272	3.070940624	0.00285721671388	0.032429978
ENSMUSE00001194679.1	chr12	109,637,839	109,637,926	+	ENSMUSG00000097451.11	Rian	-0.314919050	-3.070971987	0.00285694667581	0.032429978
ENSMUSE00000816390.1	chr16	11,677,122	11,679,349	+	ENSMUSG00000071669.14	Snx29	-0.641440930	-3.070758118	0.00285878858895	0.032438572
ENSMUSE00001200363.1	chr12	109,645,262	109,645,331	+	ENSMUSG00000097451.11	Rian	-0.269863660	-3.069716072	0.00286777882076	0.032512210
ENSMUSE00000774514.1	chr4	43,497,087	43,497,710	-	ENSMUSG00000051517.14	Arhgef39	-0.251762082	-3.068943560	0.00287446058926	0.032566842
ENSMUSE00001380192.1	chr7	59,318,631	59,321,823	+	ENSMUSG00000109157.1	Gm44829	0.410867653	3.068787663	0.00287581076076	0.032577242
ENSMUSE00000205995.1	chr7	144,607,918	144,608,063	-	ENSMUSG00000031075.19	Ano1	-0.413876909	-3.068761360	0.00287603862126	0.032577242
ENSMUSE00000322715.1	chr11	107,704,305	107,704,442	-	ENSMUSG00000020722.5	Cacng1	0.346455540	3.068699311	0.00287657621377	0.032580657
ENSMUSE00001329445.1	chr1	132,116,884	132,116,913	-	ENSMUSG00000026437.11	Cdk18	-0.593751301	-3.067839558	0.00288403466380	0.032629548
ENSMUSE00000939734.1	chr17	35,077,837	35,077,934	+	ENSMUSG00000013766.11	Ly6g6e	-0.300406130	-3.067810924	0.00288428337317	0.032631093
ENSMUSE00001299889.1	chr3	114,166,977	114,167,030	+	ENSMUSG00000027966.20	Col11a1	-0.288767104	-3.067623753	0.00288590961525	0.032639633
ENSMUSE00001370916.1	chr7	4,664,175	4,664,272	-	ENSMUSG00000063802.5	Hspbp1	0.357526705	3.067625133	0.00288589761749	0.032639633
ENSMUSE00001348719.1	chr5	125,325,261	125,327,719	-	ENSMUSG00000037936.15	Scarb1	-0.285481541	-3.067455244	0.00288737443982	0.032653873
ENSMUSE00001253209.1	chrX	75,001,811	75,001,892	-	ENSMUSG00000032750.13	Gab3	0.403526338	3.067340948	0.00288836838216	0.032661576
ENSMUSE00000347903.4	chr6	48,676,129	48,676,254	+	ENSMUSG00000051124.6	Gimap9	-0.638559913	-3.067204550	0.00288955495599	0.032666586
ENSMUSE00000829084.1	chr9	110,638,318	110,638,906	-	ENSMUSG00000056724.15	Nbeal2	-0.323395596	-3.067210279	0.00288950510772	0.032666586
ENSMUSE00000139990.3	chr17	57,261,640	57,261,788	+	ENSMUSG00000019487.11	Trip10	-0.259012063	-3.066958765	0.00289169426243	0.032680759
ENSMUSE00000258115.1	chr12	103,584,056	103,584,177	+	ENSMUSG00000021209.12	Ppp4r4	0.317854668	3.066917042	0.00289205756334	0.032682710
ENSMUSE00000754886.1	chr9	71,630,862	71,631,330	-	ENSMUSG00000032232.14	Cgnl1	-0.298437636	-3.066634320	0.00289452047579	0.032699839
ENSMUSE00000858550.2	chr13	59,770,927	59,775,407	+	ENSMUSG00000089875.2	Etohd2	-0.387494547	-3.066094152	0.00289923152695	0.032735615
ENSMUSE00000121853.4	chr14	32,052,298	32,052,429	+	ENSMUSG00000021903.11	Galnt15	0.456256518	3.065832619	0.00290151503509	0.032752138
ENSMUSE00000363737.2	chrX	104,544,828	104,544,904	-	ENSMUSG00000033906.5	Zdhhc15	-0.254488356	-3.065807360	0.00290173566281	0.032753357
ENSMUSE00000930431.1	chr11	60,804,345	60,804,400	-	ENSMUSG00000020534.14	Shmt1	0.267890459	3.065772938	0.00290203635592	0.032755479
ENSMUSE00000777871.1	chr4	116,110,001	116,110,093	-	ENSMUSG00000028702.15	Rad54l	-0.531804157	-3.065480606	0.00290459118397	0.032780499
ENSMUSE00001315119.1	chr2	120,036,096	120,036,150	+	ENSMUSG00000033852.16	Gm28042	-0.405789289	-3.064687912	0.00291152940979	0.032837137
ENSMUSE00001428494.1	chr13	115,101,471	115,101,729	-	ENSMUSG00000042284.10	Itga1	-0.367491869	-3.064182465	0.00291596147882	0.032871850
ENSMUSE00001274453.1	chr7	127,001,480	127,001,675	-	ENSMUSG00000030681.18	Mvp	0.410753037	3.063598125	0.00292109313662	0.032911276
ENSMUSE00000237506.1	chrX	164,342,474	164,342,518	+	ENSMUSG00000031379.13	Pir	0.450882551	3.063577787	0.00292127189678	0.032911276
ENSMUSE00001388221.1	chr7	45,164,024	45,164,144	+	ENSMUSG00000070570.5	Slc17a7	0.297787959	3.062345365	0.00293212311695	0.032995178
ENSMUSE00000639608.1	chr13	115,030,036	115,030,163	-	ENSMUSG00000042284.10	Itga1	-0.276679177	-3.062265493	0.00293282766296	0.033000553
ENSMUSE00000841650.1	chr5	144,241,690	144,242,090	-	ENSMUSG00000087484.1	2900089D17Rik	0.276330835	3.061800621	0.00293693139271	0.033031391
ENSMUSE00001316912.1	chr12	55,303,261	55,303,332	+	ENSMUSG00000021023.14	Prorp	0.254780332	3.061718965	0.00293765277029	0.033035671
ENSMUSE00001423599.1	chr14	20,929,398	20,929,688	+	ENSMUSG00000021823.10	Vcl	-0.250533196	-3.061603128	0.00293867640463	0.033045905
ENSMUSE00001380774.1	chr7	86,762,917	86,762,956	-	ENSMUSG00000001773.14	Folh1	0.549926305	3.061588855	0.00293880255597	0.033046046
ENSMUSE00001262914.1	chr4	116,111,191	116,111,326	-	ENSMUSG00000028702.15	Rad54l	-0.456041792	-3.061285067	0.00294148876000	0.033058344
ENSMUSE00001437652.1	chr15	76,079,227	76,079,473	-	ENSMUSG00000002524.17	Puf60	0.356901403	3.061290349	0.00294144203441	0.033058344
ENSMUSE00000818407.1	chr11	84,828,751	84,828,964	-	ENSMUSG00000034449.7	Dhrs11	0.324756112	3.061040900	0.00294364942337	0.033076246
ENSMUSE00000123092.1	chr14	65,824,846	65,824,935	-	ENSMUSG00000022034.10	Esco2	-0.254961732	-3.060219162	0.00295093191377	0.033123519
ENSMUSE00001387030.1	chr7	141,094,782	141,094,901	-	ENSMUSG00000025494.8	Sigirr	-0.513154307	-3.060172035	0.00295135007770	0.033126156
ENSMUSE00001235118.1	chr3	114,194,073	114,194,180	+	ENSMUSG00000027966.20	Col11a1	-0.300547032	-3.060077288	0.00295219093428	0.033131987
ENSMUSE00001392859.1	chr1	92,030,144	92,030,196	-	ENSMUSG00000026313.16	Hdac4	0.258051996	3.059928569	0.00295351123981	0.033141351
ENSMUSE00000942587.1	chr7	80,313,527	80,313,697	+	ENSMUSG00000038943.16	Prc1	-0.290546647	-3.059875453	0.00295398292807	0.033144972
ENSMUSE00001363502.1	chr5	134,800,446	134,800,596	+	ENSMUSG00000107318.1	Gm30003	0.271250538	3.059617126	0.00295627795914	0.033166827
ENSMUSE00001463306.1	chr12	109,645,262	109,645,883	+	ENSMUSG00000097451.11	Rian	-0.264541486	-3.059578821	0.00295661840355	0.033168107
ENSMUSE00000715029.1	chr10	75,949,143	75,949,637	+	ENSMUSG00000000903.3	Vpreb3	0.643098770	3.059316391	0.00295895183238	0.033181521
ENSMUSE00000101906.2	chr10	75,949,143	75,949,657	+	ENSMUSG00000000903.3	Vpreb3	0.643098770	3.059316391	0.00295895183238	0.033181521
ENSMUSE00001341927.1	chr1	54,737,166	54,738,575	-	ENSMUSG00000102503.1	Gm37370	0.572690198	3.058997510	0.00296178949160	0.033193844
ENSMUSE00001454937.1	chr19	6,941,997	6,942,480	-	ENSMUSG00000024958.13	Gpr137	0.260542894	3.058963479	0.00296209247530	0.033194160
ENSMUSE00000837804.1	chr11	29,173,399	29,173,558	-	ENSMUSG00000086725.1	A630052C17Rik	0.633367652	3.058807455	0.00296348196081	0.033206242
ENSMUSE00001067765.1	chr11	110,078,624	110,078,809	-	ENSMUSG00000041828.15	Abca8a	-0.456187257	-3.058135268	0.00296947508854	0.033250487
ENSMUSE00000529210.1	chr9	110,628,878	110,629,018	-	ENSMUSG00000056724.15	Nbeal2	-0.301358198	-3.057715751	0.00297322114296	0.033278654
ENSMUSE00001206624.1	chr7	79,426,107	79,426,221	+	ENSMUSG00000039187.16	Fanci	-0.414264100	-3.057510606	0.00297505456655	0.033292064
ENSMUSE00000153175.1	chr9	123,154,417	123,154,515	+	ENSMUSG00000025784.5	Clec3b	0.265062067	3.057033326	0.00297932419762	0.033325159
ENSMUSE00000316610.1	chr11	119,482,931	119,483,125	+	ENSMUSG00000070327.14	Rnf213	-0.360666541	-3.055846325	0.00298996747921	0.033411738
ENSMUSE00000791930.1	chr11	69,142,847	69,142,928	+	ENSMUSG00000020892.10	Aloxe3	0.276755535	3.055558237	0.00299255593912	0.033424450
ENSMUSE00000826422.1	chr2	156,000,610	156,002,486	-	ENSMUSG00000074646.10	6430550D23Rik	-0.422710890	-3.055333723	0.00299457463926	0.033439223
ENSMUSE00000775293.1	chr6	115,810,896	115,811,233	-	ENSMUSG00000030321.15	Efcab12	-0.361693962	-3.055322465	0.00299467589697	0.033439223
ENSMUSE00001369171.1	chr2	39,225,808	39,226,032	-	ENSMUSG00000026753.5	Ppp6c	0.535304221	3.055146911	0.00299625530497	0.033447485
ENSMUSE00000639658.1	chr2	155,632,848	155,633,018	+	ENSMUSG00000074652.3	Myh7b	0.557389949	3.055017892	0.00299741654413	0.033452836
ENSMUSE00000106413.1	chr11	90,619,183	90,619,315	-	ENSMUSG00000020546.14	Stxbp4	-0.275534857	-3.055003626	0.00299754497541	0.033452836
ENSMUSE00000445170.4	chr16	50,432,111	50,432,389	-	ENSMUSG00000022641.15	Bbx	0.648035033	3.054954626	0.00299798613040	0.033452836
ENSMUSE00000516141.1	chr11	75,416,230	75,416,428	-	ENSMUSG00000000753.15	Serpinf1	0.354749307	3.054641286	0.00300080858559	0.033471487
ENSMUSE00001263165.1	chr6	29,927,587	29,927,693	+	ENSMUSG00000039629.14	Strip2	-0.272361195	-3.053691592	0.00300937819511	0.033542644
ENSMUSE00000806761.1	chr4	156,110,030	156,110,173	+	ENSMUSG00000059939.13	9430015G10Rik	-0.325838728	-3.052595505	0.00301929701103	0.033623050
ENSMUSE00000788686.1	chr4	156,110,039	156,110,173	+	ENSMUSG00000059939.13	9430015G10Rik	-0.325838728	-3.052595505	0.00301929701103	0.033623050
ENSMUSE00000835804.1	chr2	139,677,586	139,677,714	-	ENSMUSG00000085071.1	Gm14066	0.300168497	3.052366029	0.00302137744090	0.033633831
ENSMUSE00000748774.1	chr10	19,008,266	19,008,335	-	ENSMUSG00000019850.11	Tnfaip3	0.369720282	3.051947988	0.00302517083006	0.033652996
ENSMUSE00001299150.1	chr15	99,334,854	99,334,930	-	ENSMUSG00000023008.18	Fmnl3	0.250315688	3.051934000	0.00302529784112	0.033652996
ENSMUSE00000836635.1	chr9	110,629,116	110,629,668	-	ENSMUSG00000056724.15	Nbeal2	-0.264062281	-3.051817726	0.00302635376281	0.033657213
ENSMUSE00001446114.1	chr17	3,545,627	3,545,691	-	ENSMUSG00000036983.7	Tfb1m	-0.277143090	-3.051815780	0.00302637143596	0.033657213
ENSMUSE00001204769.1	chr9	107,331,091	107,331,155	-	ENSMUSG00000032579.14	Hemk1	-0.318959017	-3.051535574	0.00302891748938	0.033670077
ENSMUSE00001425312.1	chr17	69,281,033	69,281,235	+	ENSMUSG00000024044.19	Epb41l3	-0.496134172	-3.051050768	0.00303332731828	0.033702349
