transcript_id	transcript_name	gencodeID	gene_Symbol	logFC	t	P.Value	adj.P.Val
ENSMUST00000188876.6	Idh1-206	ENSMUSG00000025950.16	Idh1	-0.312894726	-3.189289159	0.002055512130	0.0355613934
ENSMUST00000199326.1	Gm9899-202	ENSMUSG00000053214.7	Gm9899	0.098350534	3.189246748	0.002055778503	0.0355613934
ENSMUST00000021806.10	Tpmt-201	ENSMUSG00000021376.11	Tpmt	-0.149147537	-3.189409622	0.002054755714	0.0355613934
ENSMUST00000224402.1	Ntrk2-205	ENSMUSG00000055254.15	Ntrk2	0.316357616	3.189349723	0.002055131804	0.0355613934
ENSMUST00000145670.1	Cdk4-209	ENSMUSG00000006728.12	Cdk4	-0.138052848	-3.188977515	0.002057470244	0.0355696910
ENSMUST00000026289.9	Hsd17b10-201	ENSMUSG00000025260.10	Hsd17b10	-0.104279209	-3.189071852	0.002056877324	0.0355696910
ENSMUST00000036019.4	Fras1-201	ENSMUSG00000034687.8	Fras1	-0.122311081	-3.188581590	0.002059960418	0.0356022547
ENSMUST00000033934.4	Mrps31-201	ENSMUSG00000031533.4	Mrps31	0.072481079	3.188131839	0.002062792552	0.0356407075
ENSMUST00000163134.7	Nrxn3-205	ENSMUSG00000066392.12	Nrxn3	-0.141982954	-3.187829583	0.002064697940	0.0356631301
ENSMUST00000075980.11	Tmem107-201	ENSMUSG00000020895.14	Tmem107	-0.236348982	-3.187566803	0.002066355812	0.0356812656
ENSMUST00000114012.7	Map2-203	ENSMUSG00000015222.18	Map2	-0.307572743	-3.187095668	0.002069331305	0.0357011353
ENSMUST00000127527.1	Gm16183-201	ENSMUSG00000086067.1	Gm16183	-0.179436189	-3.187128176	0.002069125866	0.0357011353
ENSMUST00000034452.11	Ccsap-201	ENSMUSG00000031971.15	Ccsap	0.100920196	3.187215758	0.002068572487	0.0357011353
ENSMUST00000107119.8	Ubtf-205	ENSMUSG00000020923.17	Ubtf	0.125466668	3.186489053	0.002073168330	0.0357568230
ENSMUST00000045247.8	Wdr18-201	ENSMUSG00000035754.8	Wdr18	0.054909950	3.186249433	0.002074685835	0.0357724841
ENSMUST00000205351.1	Fus-216	ENSMUSG00000030795.18	Fus	-0.219756689	-3.185777079	0.002077680274	0.0358134208
ENSMUST00000022701.6	Rb1-201	ENSMUSG00000022105.6	Rb1	-0.109715490	-3.185586341	0.002078890580	0.0358134208
ENSMUST00000014913.10	Psmb1-201	ENSMUSG00000014769.10	Psmb1	0.064274886	3.185650843	0.002078481219	0.0358134208
ENSMUST00000111838.9	Clasp2-201	ENSMUSG00000033392.16	Clasp2	-0.096294858	-3.184971353	0.002082797415	0.0358674760
ENSMUST00000097608.2	3222401L13Rik-201	ENSMUSG00000073590.3	3222401L13Rik	-0.130196428	-3.184900090	0.002083250572	0.0358674760
ENSMUST00000019917.5	Rwdd1-201	ENSMUSG00000019782.10	Rwdd1	0.061726792	3.184012374	0.002088903221	0.0359437106
ENSMUST00000154054.7	Vma21-205	ENSMUSG00000073131.12	Vma21	-0.143213743	-3.184097212	0.002088362387	0.0359437106
ENSMUST00000149830.7	E130307A14Rik-209	ENSMUSG00000087177.7	E130307A14Rik	0.222287119	3.183510738	0.002092103791	0.0359776876
ENSMUST00000231916.1	Ap3b1-205	ENSMUSG00000021686.6	Ap3b1	-0.190249347	-3.183573410	0.002091703676	0.0359776876
ENSMUST00000064404.7	Glrx3-201	ENSMUSG00000031068.8	Glrx3	-0.104284364	-3.183316536	0.002093344082	0.0359884722
ENSMUST00000151229.1	Nr6a1os-202	ENSMUSG00000085201.1	Nr6a1os	-0.293044417	-3.183046206	0.002095071717	0.0360076264
ENSMUST00000193042.5	Astn1-205	ENSMUSG00000026587.15	Astn1	-0.341717976	-3.182924596	0.002095849341	0.0360104465
ENSMUST00000226960.1	Dzip1-204	ENSMUSG00000042156.16	Dzip1	-0.290253142	-3.182122954	0.002100982127	0.0360880726
ENSMUST00000143175.1	Elp5-207	ENSMUSG00000018565.17	Elp5	0.305722690	3.181493056	0.002105023499	0.0361469117
ENSMUST00000027266.3	Ormdl1-201	ENSMUSG00000026097.9	Ormdl1	-0.102198226	-3.181325212	0.002106101599	0.0361544955
ENSMUST00000192227.5	Rgs7-203	ENSMUSG00000026527.13	Rgs7	0.162398498	3.181232531	0.002106697131	0.0361544955
ENSMUST00000039782.13	Chd6-201	ENSMUSG00000057133.14	Chd6	-0.135879153	-3.180772804	0.002109653487	0.0361946484
ENSMUST00000019697.8	Haus5-201	ENSMUSG00000078762.10	Haus5	-0.105857263	-3.180109937	0.002113922989	0.0362325737
ENSMUST00000138466.1	Ccpg1-205	ENSMUSG00000034563.16	Ccpg1	-0.261561078	-3.180069219	0.002114185516	0.0362325737
ENSMUST00000102914.9	Zmiz2-202	ENSMUSG00000041164.15	Zmiz2	0.141471716	3.180046298	0.002114333311	0.0362325737
ENSMUST00000227896.1	Gm49284-201	ENSMUSG00000114995.1	Gm49284	-0.191201863	-3.180300875	0.002112692337	0.0362325737
ENSMUST00000178615.7	Rbm4-203	ENSMUSG00000094936.8	Rbm4	-0.332891759	-3.179805219	0.002115888381	0.0362486389
ENSMUST00000221045.1	Med10-203	ENSMUSG00000021598.9	Med10	0.115572098	3.179443093	0.002118226259	0.0362781015
ENSMUST00000021207.6	Rflnb-201	ENSMUSG00000020846.6	Rflnb	0.102952435	3.179225125	0.002119634628	0.0362916322
ENSMUST00000081775.11	Nfe2l1-201	ENSMUSG00000038615.17	Nfe2l1	-0.101921810	-3.178594688	0.002123713018	0.0363508569
ENSMUST00000047560.7	Dhrs11-201	ENSMUSG00000034449.7	Dhrs11	0.162555179	3.177770058	0.002129058743	0.0364317332
ENSMUST00000185535.1	Gm7160-201	ENSMUSG00000099843.1	Gm7160	0.274209168	3.177461705	0.002131060890	0.0364553649
ENSMUST00000114780.7	Stxbp5l-203	ENSMUSG00000022829.14	Stxbp5l	0.292226129	3.176910667	0.002134643186	0.0365060060
ENSMUST00000113352.8	Dnm1-204	ENSMUSG00000026825.17	Dnm1	-0.168373896	-3.176740907	0.002135747928	0.0365142596
ENSMUST00000085673.10	Pml-201	ENSMUSG00000036986.16	Pml	-0.349563563	-3.176461208	0.002137569288	0.0365347566
ENSMUST00000106843.7	Smarcd2-203	ENSMUSG00000078619.10	Smarcd2	0.259010360	3.176084582	0.002140024108	0.0365660655
ENSMUST00000100819.11	Tmem254c-202	ENSMUSG00000072680.11	Tmem254c	0.175914072	3.175945032	0.002140934355	0.0365709721
ENSMUST00000177068.7	Chtf8-204	ENSMUSG00000046691.14	Chtf8	-0.126594083	-3.175614979	0.002143088640	0.0365971200
ENSMUST00000077376.2	2810006K23Rik-201	ENSMUSG00000047635.6	2810006K23Rik	-0.160644560	-3.175480989	0.002143963781	0.0366006426
ENSMUST00000141207.7	Celf5-206	ENSMUSG00000034818.17	Celf5	-0.190325941	-3.175392472	0.002144542106	0.0366006426
ENSMUST00000165408.7	Baiap2l2-201	ENSMUSG00000018126.15	Baiap2l2	0.134716464	3.175143543	0.002146169257	0.0366177652
ENSMUST00000134338.7	Trip4-207	ENSMUSG00000032386.15	Trip4	-0.305433692	-3.174948572	0.002147444508	0.0366288755
ENSMUST00000002976.4	Il17ra-201	ENSMUSG00000002897.5	Il17ra	-0.099906005	-3.174784373	0.002148519045	0.0366365567
ENSMUST00000030015.5	Trmo-201	ENSMUSG00000028331.12	Trmo	0.136988688	3.174123576	0.002152848439	0.0366890631
ENSMUST00000032477.5	Necap1-201	ENSMUSG00000030327.8	Necap1	0.061077524	3.174171049	0.002152537131	0.0366890631
ENSMUST00000233875.1	9930104L06Rik-207	ENSMUSG00000044730.17	9930104L06Rik	-0.555274434	-3.173794775	0.002155005702	0.0367151668
ENSMUST00000043214.7	Rac2-201	ENSMUSG00000033220.7	Rac2	0.123944827	3.172803027	0.002161524816	0.0368155473
ENSMUST00000082223.12	Rpl5-201	ENSMUSG00000058558.12	Rpl5	0.075828504	3.171935437	0.002167242894	0.0368947027
ENSMUST00000022115.13	Xrcc4-201	ENSMUSG00000021615.13	Xrcc4	-0.103380402	-3.171907173	0.002167429417	0.0368947027
ENSMUST00000171802.7	Mcmdc2-205	ENSMUSG00000046101.16	Mcmdc2	-0.297783945	-3.171193173	0.002172146203	0.0369214530
ENSMUST00000147062.1	Nadk-207	ENSMUSG00000029063.16	Nadk	-0.238970380	-3.171355950	0.002171070028	0.0369214530
ENSMUST00000212890.1	Cpt1c-207	ENSMUSG00000007783.10	Cpt1c	-0.152823711	-3.171206410	0.002172058672	0.0369214530
ENSMUST00000045788.8	Macroh2a1-202	ENSMUSG00000015937.15	Macroh2a1	0.156244870	3.171381313	0.002170902390	0.0369214530
ENSMUST00000237004.1	Txnl1-206	ENSMUSG00000024583.3	Txnl1	-0.135001162	-3.171415337	0.002170677525	0.0369214530
ENSMUST00000008004.9	Ddx49-201	ENSMUSG00000057788.13	Ddx49	0.088363222	3.170868461	0.002174294469	0.0369381715
ENSMUST00000068421.12	Terf2-202	ENSMUSG00000031921.17	Terf2	-0.100232694	-3.170759194	0.002175017814	0.0369381715
ENSMUST00000156122.7	Peli1-204	ENSMUSG00000020134.13	Peli1	0.283268420	3.170759253	0.002175017424	0.0369381715
ENSMUST00000202643.1	Hip1-209	ENSMUSG00000039959.13	Hip1	-0.123759093	-3.170641540	0.002175796934	0.0369407143
ENSMUST00000004684.12	Arhgef18-201	ENSMUSG00000004568.13	Arhgef18	-0.091675096	-3.170538422	0.002176480005	0.0369416255
ENSMUST00000170202.8	Guk1-204	ENSMUSG00000020444.19	Guk1	0.077669716	3.170239624	0.002178460441	0.0369645501
ENSMUST00000124996.7	Psmg4-201	ENSMUSG00000071451.10	Psmg4	0.140048953	3.170050870	0.002179712366	0.0369751034
ENSMUST00000202653.1	Scn2a-209	ENSMUSG00000075318.13	Scn2a	-0.176507189	-3.169767516	0.002181593001	0.0369963126
ENSMUST00000182912.1	Anapc16-205	ENSMUSG00000020107.10	Anapc16	-0.219729206	-3.169104834	0.002185997170	0.0370512782
ENSMUST00000125971.1	Ece2-203	ENSMUSG00000022842.18	Ece2	-0.180352856	-3.169089866	0.002186096747	0.0370512782
ENSMUST00000159324.7	B230216N24Rik-201	ENSMUSG00000089706.7	B230216N24Rik	0.242723950	3.168606458	0.002189314842	0.0370674912
ENSMUST00000004133.10	Brinp2-201	ENSMUSG00000004031.13	Brinp2	0.077908624	3.168187759	0.002192105733	0.0370674912
ENSMUST00000062148.8	Mcts2-201	ENSMUSG00000042814.8	Mcts2	-0.112999736	-3.168661606	0.002188947489	0.0370674912
ENSMUST00000031249.7	Sparcl1-201	ENSMUSG00000029309.7	Sparcl1	0.073638102	3.168317678	0.002191239387	0.0370674912
ENSMUST00000220104.1	Atp2b1-209	ENSMUSG00000019943.10	Atp2b1	-0.190353750	-3.168681907	0.002188812275	0.0370674912
ENSMUST00000052915.13	Axin2-201	ENSMUSG00000000142.15	Axin2	0.138153378	3.168285057	0.002191456885	0.0370674912
ENSMUST00000037383.12	Ldah-201	ENSMUSG00000037669.15	Ldah	-0.104669426	-3.168198304	0.002192035404	0.0370674912
ENSMUST00000178678.7	Sncaip-206	ENSMUSG00000024534.15	Sncaip	-0.298217896	-3.168370040	0.002190890306	0.0370674912
ENSMUST00000173492.8	Kifc1-204	ENSMUSG00000079553.11	Kifc1	-0.121850175	-3.168085890	0.002192785260	0.0370683022
ENSMUST00000135631.1	Nudcd3-203	ENSMUSG00000053838.14	Nudcd3	0.173497376	3.167949241	0.002193697096	0.0370730388
ENSMUST00000223388.1	Gm527-204	ENSMUSG00000047227.5	Gm527	0.203432083	3.167728316	0.002195172043	0.0370872863
ENSMUST00000029047.11	Snx16-201	ENSMUSG00000027534.16	Snx16	-0.137677993	-3.167150789	0.002199032123	0.0370884461
ENSMUST00000142029.1	Smim12-201	ENSMUSG00000042380.8	Smim12	0.070233899	3.167537032	0.002196449843	0.0370884461
ENSMUST00000191196.1	Cacna1c-223	ENSMUSG00000051331.16	Cacna1c	0.300210545	3.167399630	0.002197368138	0.0370884461
ENSMUST00000018651.13	Trpv2-201	ENSMUSG00000018507.16	Trpv2	-0.502348725	-3.167248689	0.002198377330	0.0370884461
ENSMUST00000069958.14	Gcnt2-202	ENSMUSG00000021360.16	Gcnt2	-0.126500875	-3.167162587	0.002198953199	0.0370884461
ENSMUST00000061091.13	Synj2-201	ENSMUSG00000023805.17	Synj2	-0.149938227	-3.167313185	0.002197946059	0.0370884461
ENSMUST00000187193.6	Hmgn3-205	ENSMUSG00000066456.14	Hmgn3	0.304079676	3.166568265	0.002202932018	0.0371435475
ENSMUST00000104999.3	Nrarp-201	ENSMUSG00000078202.3	Nrarp	0.098993703	3.166294481	0.002204767190	0.0371543165
ENSMUST00000067786.8	Slc20a2-201	ENSMUSG00000037656.9	Slc20a2	0.091715221	3.166189718	0.002205469794	0.0371543165
ENSMUST00000224406.1	Appl1-205	ENSMUSG00000040760.11	Appl1	-0.448722133	-3.166269147	0.002204937077	0.0371543165
ENSMUST00000196695.4	Fubp1-205	ENSMUSG00000028034.15	Fubp1	-0.128827857	-3.166053029	0.002206386825	0.0371590995
ENSMUST00000119810.1	Rubcn-204	ENSMUSG00000035629.19	Rubcn	-0.151881199	-3.165556274	0.002209722498	0.0372046020
ENSMUST00000128559.1	Ahsa2-206	ENSMUSG00000020288.13	Ahsa2	-0.204079178	-3.165264824	0.002211681753	0.0372269106
ENSMUST00000057944.11	Ugt8a-201	ENSMUSG00000032854.12	Ugt8a	0.150856739	3.164714915	0.002215382911	0.0372388665
ENSMUST00000057043.9	Tceanc2-202	ENSMUSG00000028619.15	Tceanc2	-0.090693580	-3.164891554	0.002214193412	0.0372388665
ENSMUST00000134465.7	Phldb1-210	ENSMUSG00000048537.16	Phldb1	-0.571583886	-3.164687970	0.002215564408	0.0372388665
ENSMUST00000055931.4	Dusp18-201	ENSMUSG00000047205.12	Dusp18	-0.096303937	-3.164862790	0.002214387066	0.0372388665
ENSMUST00000135421.7	2410018L13Rik-203	ENSMUSG00000073164.11	2410018L13Rik	0.380015408	3.164700172	0.002215482217	0.0372388665
ENSMUST00000152706.1	Timm17a-204	ENSMUSG00000062580.9	Timm17a	0.112607108	3.164129314	0.002219330648	0.0372810035
ENSMUST00000023357.13	Fopnl-201	ENSMUSG00000022677.15	Fopnl	-0.114545210	-3.164127667	0.002219341762	0.0372810035
ENSMUST00000006669.5	Pdk1-201	ENSMUSG00000006494.11	Pdk1	-0.129902679	-3.163611629	0.002222826012	0.0373288490
ENSMUST00000169385.2	Rai14-202	ENSMUSG00000022246.14	Rai14	-0.158701743	-3.163312019	0.002224851302	0.0373521732
ENSMUST00000039349.7	Wdr60-201	ENSMUSG00000042050.8	Wdr60	-0.107144493	-3.163058223	0.002226568251	0.0373703089
ENSMUST00000027173.14	Wdr12-201	ENSMUSG00000026019.15	Wdr12	-0.110166106	-3.162808933	0.002228255919	0.0373879430
ENSMUST00000120789.7	Gnpda2-202	ENSMUSG00000029209.15	Gnpda2	0.260451512	3.162669304	0.002229201710	0.0373931226
ENSMUST00000023525.8	Gtf2e1-201	ENSMUSG00000022828.10	Gtf2e1	-0.096427777	-3.162161955	0.002232641465	0.0374401216
ENSMUST00000202868.3	Ctbp1-211	ENSMUSG00000037373.12	Ctbp1	-0.061957103	-3.161608978	0.002236396220	0.0374923746
ENSMUST00000055921.13	Npdc1-201	ENSMUSG00000015094.16	Npdc1	-0.349159509	-3.160900457	0.002241215749	0.0375602996
ENSMUST00000129590.1	Rbck1-204	ENSMUSG00000027466.15	Rbck1	0.650106009	3.160825264	0.002241727795	0.0375602996
ENSMUST00000163796.7	Tspan17-207	ENSMUSG00000025875.14	Tspan17	0.408480603	3.160158385	0.002246273890	0.0376216382
ENSMUST00000227536.1	Hnrnpc-207	ENSMUSG00000060373.15	Hnrnpc	-0.104046733	-3.160100240	0.002246670672	0.0376216382
ENSMUST00000223558.1	Adk-202	ENSMUSG00000039197.10	Adk	0.330029707	3.159138172	0.002253245318	0.0377209719
ENSMUST00000147695.8	Lonrf2-202	ENSMUSG00000048814.11	Lonrf2	-0.110440604	-3.158662739	0.002256500997	0.0377216785
ENSMUST00000108873.8	Nkain4-202	ENSMUSG00000027574.15	Nkain4	-0.269372966	-3.158993023	0.002254238811	0.0377216785
ENSMUST00000198932.4	Tnrc18-206	ENSMUSG00000039477.16	Tnrc18	0.477297083	3.158664223	0.002256490829	0.0377216785
ENSMUST00000084512.10	Tacc1-202	ENSMUSG00000065954.11	Tacc1	0.188637969	3.158828006	0.002255368782	0.0377216785
ENSMUST00000114472.7	Pnck-202	ENSMUSG00000002012.13	Pnck	-0.178302513	-3.158804995	0.002255526393	0.0377216785
ENSMUST00000163781.1	9330020H09Rik-201	ENSMUSG00000091050.1	9330020H09Rik	0.117947313	3.158108473	0.002260302053	0.0377637086
ENSMUST00000033464.3	Brs3-201	ENSMUSG00000031130.3	Brs3	-0.129795195	-3.158190256	0.002259740823	0.0377637086
ENSMUST00000197174.1	Gm42636-201	ENSMUSG00000104682.1	Gm42636	0.148883055	3.157950792	0.002261384496	0.0377648364
ENSMUST00000035227.7	Nicn1-201	ENSMUSG00000032606.7	Nicn1	-0.071417615	-3.157911192	0.002261656414	0.0377648364
ENSMUST00000052185.4	B3galt6-201	ENSMUSG00000050796.4	B3galt6	-0.076758838	-3.156777356	0.002269455052	0.0378739093
ENSMUST00000152104.7	Ppp2r2d-206	ENSMUSG00000041769.13	Ppp2r2d	0.243783348	3.156680206	0.002270124427	0.0378739093
ENSMUST00000021937.11	Zfp346-201	ENSMUSG00000021481.11	Zfp346	-0.061897227	-3.156728057	0.002269794706	0.0378739093
ENSMUST00000105691.7	Clstn1-202	ENSMUSG00000039953.13	Clstn1	0.075430187	3.155851641	0.002275840820	0.0379584897
ENSMUST00000231133.1	Fsip1-204	ENSMUSG00000027344.14	Fsip1	-0.238623329	-3.155732809	0.002276661768	0.0379613946
ENSMUST00000224829.1	Ndst2-204	ENSMUSG00000039308.6	Ndst2	0.248048964	3.155632254	0.002277356656	0.0379621966
ENSMUST00000199485.1	Gm43106-201	ENSMUSG00000104723.1	Gm43106	-0.255507693	-3.155134250	0.002280801070	0.0380088181
ENSMUST00000144164.8	Lyrm7-205	ENSMUSG00000020268.14	Lyrm7	-0.187557840	-3.154988423	0.002281810588	0.0380148478
ENSMUST00000162713.8	Dnal4-204	ENSMUSG00000022420.16	Dnal4	-0.244491330	-3.154799651	0.002283118031	0.0380258362
ENSMUST00000102872.10	Rapgef1-203	ENSMUSG00000039844.20	Rapgef1	0.172277664	3.154657677	0.002284101807	0.0380314290
ENSMUST00000013910.4	Ly6g6e-201	ENSMUSG00000013766.11	Ly6g6e	-0.253984416	-3.154104701	0.002287937303	0.0380844878
ENSMUST00000184862.7	Mtg2-207	ENSMUSG00000039069.19	Mtg2	-0.120412170	-3.153520921	0.002291992981	0.0380939441
ENSMUST00000196871.1	Txnip-206	ENSMUSG00000038393.14	Txnip	-0.380696531	-3.153524061	0.002291971149	0.0380939441
ENSMUST00000125442.7	Dnaja1-202	ENSMUSG00000028410.13	Dnaja1	-0.116577665	-3.153490421	0.002292205054	0.0380939441
ENSMUST00000040271.11	Cep85-201	ENSMUSG00000037443.13	Cep85	-0.112062679	-3.153445625	0.002292516572	0.0380939441
ENSMUST00000220007.1	Mcm9-206	ENSMUSG00000058298.10	Mcm9	0.216667494	3.153492338	0.002292191728	0.0380939441
ENSMUST00000132233.1	Cox7c-204	ENSMUSG00000017778.14	Cox7c	-0.190000439	-3.153579521	0.002291585571	0.0380939441
ENSMUST00000233299.1	Micos13-204	ENSMUSG00000049760.6	Micos13	0.224513450	3.153369124	0.002293048653	0.0380939441
ENSMUST00000199033.4	Znhit6-206	ENSMUSG00000074182.8	Znhit6	-0.137001765	-3.153087940	0.002295005353	0.0381049015
ENSMUST00000193874.1	Slc26a6-209	ENSMUSG00000023259.16	Slc26a6	0.459554009	3.153027112	0.002295428845	0.0381049015
ENSMUST00000023774.11	Slc11a2-201	ENSMUSG00000023030.16	Slc11a2	-0.171453573	-3.152994504	0.002295655901	0.0381049015
ENSMUST00000207873.1	Zfp14-203	ENSMUSG00000053985.10	Zfp14	0.166311976	3.152698521	0.002297717810	0.0381283436
ENSMUST00000108234.7	Gnb4-201	ENSMUSG00000027669.14	Gnb4	0.129670474	3.152497351	0.002299120208	0.0381300544
ENSMUST00000020538.12	Xpo1-201	ENSMUSG00000020290.14	Xpo1	-0.251811429	-3.152579439	0.002298547859	0.0381300544
ENSMUST00000091614.6	Nfx1-202	ENSMUSG00000028423.15	Nfx1	0.145297690	3.152106639	0.002301846231	0.0381644805
ENSMUST00000173542.7	Dtnb-215	ENSMUSG00000071454.13	Dtnb	-0.272848376	-3.151451640	0.002306422968	0.0382295632
ENSMUST00000209085.1	Smarca2-246	ENSMUSG00000024921.17	Smarca2	-0.120300612	-3.151195398	0.002308215742	0.0382484773
ENSMUST00000138184.7	Tomm40l-205	ENSMUSG00000005674.9	Tomm40l	-0.491916823	-3.150907346	0.002310232623	0.0382710932
ENSMUST00000108141.1	Rbm42-202	ENSMUSG00000036733.16	Rbm42	-0.125880336	-3.150162096	0.002315458356	0.0383468390
ENSMUST00000211901.1	Cpt1c-203	ENSMUSG00000007783.10	Cpt1c	-0.180380904	-3.149908188	0.002317241290	0.0383655411
ENSMUST00000049353.8	Zfp692-201	ENSMUSG00000037243.17	Zfp692	-0.157060716	-3.149707804	0.002318649290	0.0383780267
ENSMUST00000030813.9	Cenps-201	ENSMUSG00000073705.10	Cenps	-0.113662583	-3.149425857	0.002320631735	0.0384000108
ENSMUST00000036347.12	Snap91-201	ENSMUSG00000033419.16	Snap91	-0.187456070	-3.149074856	0.002323101938	0.0384300513
ENSMUST00000002397.6	Gmpr2-201	ENSMUSG00000002326.6	Gmpr2	-0.095016982	-3.148027494	0.002330487429	0.0385413634
ENSMUST00000123324.7	Gls-205	ENSMUSG00000026103.14	Gls	-0.335691773	-3.147381370	0.002335054510	0.0386060153
ENSMUST00000050519.7	Elfn1-201	ENSMUSG00000048988.8	Elfn1	-0.115434795	-3.147272659	0.002335823747	0.0386078578
ENSMUST00000027380.11	Tmem169-201	ENSMUSG00000026188.11	Tmem169	-0.068149960	-3.146702866	0.002339859457	0.0386628378
ENSMUST00000029421.5	Ptx3-201	ENSMUSG00000027832.5	Ptx3	-0.134833290	-3.146431983	0.002341780342	0.0386628378
ENSMUST00000156206.1	Ccdc163-214	ENSMUSG00000028689.14	Ccdc163	-0.432770404	-3.146552761	0.002340923700	0.0386628378
ENSMUST00000033905.12	Ankrd10-201	ENSMUSG00000031508.14	Ankrd10	0.291308374	3.146431323	0.002341785022	0.0386628378
ENSMUST00000219102.1	Gm32442-201	ENSMUSG00000112404.1	Gm32442	0.207377044	3.146277148	0.002342878969	0.0386700212
ENSMUST00000196213.1	Galnt11-205	ENSMUSG00000038072.14	Galnt11	0.119331276	3.145968014	0.002345073855	0.0386953668
ENSMUST00000106742.7	Cacng5-202	ENSMUSG00000040373.12	Cacng5	-0.671247929	-3.145483894	0.002348515013	0.0387222701
ENSMUST00000224497.1	Ddx11-205	ENSMUSG00000035842.10	Ddx11	-0.201059224	-3.145460206	0.002348683516	0.0387222701
ENSMUST00000114769.8	Fhl1-203	ENSMUSG00000023092.16	Fhl1	-0.145655277	-3.145623989	0.002347518724	0.0387222701
ENSMUST00000168727.2	Gdf10-201	ENSMUSG00000021943.7	Gdf10	0.134484576	3.145317273	0.002349700463	0.0387281576
ENSMUST00000225161.1	Actr8-206	ENSMUSG00000015971.5	Actr8	-0.291837376	-3.144946383	0.002352341205	0.0387607980
ENSMUST00000132877.1	Rpl27a-202	ENSMUSG00000046364.14	Rpl27a	0.157670075	3.143962788	0.002359357848	0.0388655038
ENSMUST00000021790.6	Tmem14c-201	ENSMUSG00000021361.7	Tmem14c	-0.085860993	-3.143809361	0.002360454109	0.0388726524
ENSMUST00000140392.1	Surf6-206	ENSMUSG00000036160.13	Surf6	0.122373371	3.142947754	0.002366619238	0.0389632491
ENSMUST00000172005.7	Cdh7-209	ENSMUSG00000026312.17	Cdh7	-0.257546411	-3.142602661	0.002369092730	0.0389805064
ENSMUST00000155004.1	Apip-204	ENSMUSG00000010911.12	Apip	0.384743924	3.142592647	0.002369164538	0.0389805064
ENSMUST00000069768.3	Gm9987-201	ENSMUSG00000055958.3	Gm9987	0.240916004	3.142523582	0.002369659870	0.0389805064
ENSMUST00000033809.3	Prps1-201	ENSMUSG00000031432.3	Prps1	0.048989981	3.142215735	0.002371868926	0.0390059128
ENSMUST00000041022.14	Trim46-201	ENSMUSG00000042766.17	Trim46	-0.167662042	-3.141972820	0.002373613395	0.0390236670
ENSMUST00000084418.3	Mob2-201	ENSMUSG00000025147.7	Mob2	0.076160414	3.141080937	0.002380028632	0.0391181799
ENSMUST00000029625.7	Sfrp2-201	ENSMUSG00000027996.13	Sfrp2	-0.095592568	-3.140411812	0.002384852206	0.0391466849
ENSMUST00000038107.8	Cited2-201	ENSMUSG00000039910.10	Cited2	0.102423675	3.140377777	0.002385097798	0.0391466849
ENSMUST00000022344.3	Ecd-201	ENSMUSG00000021810.3	Ecd	-0.052937808	-3.140597019	0.002383516176	0.0391466849
ENSMUST00000005394.12	Ufd1-201	ENSMUSG00000005262.13	Ufd1	0.061215376	3.140440299	0.002384646663	0.0391466849
ENSMUST00000096313.3	Tbc1d8b-201	ENSMUSG00000042473.8	Tbc1d8b	-0.117113972	-3.140399237	0.002384942946	0.0391466849
ENSMUST00000154595.1	Crat-211	ENSMUSG00000026853.15	Crat	0.400456638	3.139965286	0.002388076186	0.0391782656
ENSMUST00000197373.1	Camkk2-203	ENSMUSG00000029471.13	Camkk2	0.320303356	3.139926427	0.002388356945	0.0391782656
ENSMUST00000073120.10	Ppox-201	ENSMUSG00000062729.11	Ppox	-0.117318661	-3.139230924	0.002393387231	0.0392233268
ENSMUST00000171300.7	Sumf2-204	ENSMUSG00000025538.15	Sumf2	-0.180548032	-3.139264961	0.002393140828	0.0392233268
